"","y","period","trt","rep","id"
"350",0.317647058823529,11,"CKnown4",5,"CKnown4.5"
"351",0.232352941176471,12,"CKnown4",5,"CKnown4.5"
"352",0.417647058823529,13,"CKnown4",5,"CKnown4.5"
"353",0.126470588235294,14,"CKnown4",5,"CKnown4.5"
"354",0.208823529411765,15,"CKnown4",5,"CKnown4.5"
"355",0.241176470588235,16,"CKnown4",5,"CKnown4.5"
"356",0.217647058823529,17,"CKnown4",5,"CKnown4.5"
"357",0.247058823529412,18,"CKnown4",5,"CKnown4.5"
"358",0.370588235294118,19,"CKnown4",5,"CKnown4.5"
"359",0.244117647058824,20,"CKnown4",5,"CKnown4.5"
"360",0.402941176470588,21,"CKnown4",5,"CKnown4.5"
"361",0.588235294117647,22,"CKnown4",5,"CKnown4.5"
"362",0.567647058823529,23,"CKnown4",5,"CKnown4.5"
"363",0.558823529411765,24,"CKnown4",5,"CKnown4.5"
"364",0.555882352941176,25,"CKnown4",5,"CKnown4.5"
"365",0.561764705882353,26,"CKnown4",5,"CKnown4.5"
"366",0.502941176470588,27,"CKnown4",5,"CKnown4.5"
"367",0.447058823529412,28,"CKnown4",5,"CKnown4.5"
"368",0.558823529411765,29,"CKnown4",5,"CKnown4.5"
"369",0.552941176470588,30,"CKnown4",5,"CKnown4.5"
"370",0.526470588235294,31,"CKnown4",5,"CKnown4.5"
"371",0.594117647058824,32,"CKnown4",5,"CKnown4.5"
"372",0.541176470588235,33,"CKnown4",5,"CKnown4.5"
"373",0.594117647058824,34,"CKnown4",5,"CKnown4.5"
"374",0.567647058823529,35,"CKnown4",5,"CKnown4.5"
"375",0.0852941176470588,1,"CKnown4",6,"CKnown4.6"
"376",0.141176470588235,2,"CKnown4",6,"CKnown4.6"
"377",0.158823529411765,3,"CKnown4",6,"CKnown4.6"
"378",0.182352941176471,4,"CKnown4",6,"CKnown4.6"
"379",0.202941176470588,5,"CKnown4",6,"CKnown4.6"
"380",0.282352941176471,6,"CKnown4",6,"CKnown4.6"
"381",0.288235294117647,7,"CKnown4",6,"CKnown4.6"
"382",0.273529411764706,8,"CKnown4",6,"CKnown4.6"
"383",0.235294117647059,9,"CKnown4",6,"CKnown4.6"
"384",0.364705882352941,10,"CKnown4",6,"CKnown4.6"
"385",0.335294117647059,11,"CKnown4",6,"CKnown4.6"
"386",0.323529411764706,12,"CKnown4",6,"CKnown4.6"
"387",0.344117647058824,13,"CKnown4",6,"CKnown4.6"
"388",0.335294117647059,14,"CKnown4",6,"CKnown4.6"
"389",0.338235294117647,15,"CKnown4",6,"CKnown4.6"
"390",0.323529411764706,16,"CKnown4",6,"CKnown4.6"
"391",0.326470588235294,17,"CKnown4",6,"CKnown4.6"
"392",0.314705882352941,18,"CKnown4",6,"CKnown4.6"
"393",0.302941176470588,19,"CKnown4",6,"CKnown4.6"
"394",0.341176470588235,20,"CKnown4",6,"CKnown4.6"
"395",0.344117647058824,21,"CKnown4",6,"CKnown4.6"
"396",0.367647058823529,22,"CKnown4",6,"CKnown4.6"
"397",0.347058823529412,23,"CKnown4",6,"CKnown4.6"
"398",0.358823529411765,24,"CKnown4",6,"CKnown4.6"
"399",0.341176470588235,25,"CKnown4",6,"CKnown4.6"
"400",0.347058823529412,26,"CKnown4",6,"CKnown4.6"
"401",0.352941176470588,27,"CKnown4",6,"CKnown4.6"
"402",0.35,28,"CKnown4",6,"CKnown4.6"
"403",0.361764705882353,29,"CKnown4",6,"CKnown4.6"
"404",0.361764705882353,30,"CKnown4",6,"CKnown4.6"
"405",0.361764705882353,31,"CKnown4",6,"CKnown4.6"
"406",0.291176470588235,32,"CKnown4",6,"CKnown4.6"
"407",0.270588235294118,33,"CKnown4",6,"CKnown4.6"
"408",0.361764705882353,34,"CKnown4",6,"CKnown4.6"
"409",0.355882352941176,35,"CKnown4",6,"CKnown4.6"
"410",0.170588235294118,1,"CKnown4",7,"CKnown4.7"
"411",0.229411764705882,2,"CKnown4",7,"CKnown4.7"
"412",0.244117647058824,3,"CKnown4",7,"CKnown4.7"
"413",0.238235294117647,4,"CKnown4",7,"CKnown4.7"
"414",0.247058823529412,5,"CKnown4",7,"CKnown4.7"
"415",0.25,6,"CKnown4",7,"CKnown4.7"
"416",0.238235294117647,7,"CKnown4",7,"CKnown4.7"
"417",0.238235294117647,8,"CKnown4",7,"CKnown4.7"
"418",0.247058823529412,9,"CKnown4",7,"CKnown4.7"
"419",0.241176470588235,10,"CKnown4",7,"CKnown4.7"
"420",0.244117647058824,11,"CKnown4",7,"CKnown4.7"
"421",0.247058823529412,12,"CKnown4",7,"CKnown4.7"
"422",0.294117647058824,13,"CKnown4",7,"CKnown4.7"
"423",0.305882352941176,14,"CKnown4",7,"CKnown4.7"
"424",0.273529411764706,15,"CKnown4",7,"CKnown4.7"
"425",0.273529411764706,16,"CKnown4",7,"CKnown4.7"
"426",0.314705882352941,17,"CKnown4",7,"CKnown4.7"
"427",0.311764705882353,18,"CKnown4",7,"CKnown4.7"
"428",0.229411764705882,19,"CKnown4",7,"CKnown4.7"
"429",0.476470588235294,20,"CKnown4",7,"CKnown4.7"
"430",0.655882352941176,21,"CKnown4",7,"CKnown4.7"
"431",0.35,22,"CKnown4",7,"CKnown4.7"
"432",0.661764705882353,23,"CKnown4",7,"CKnown4.7"
"433",0.547058823529412,24,"CKnown4",7,"CKnown4.7"
"434",0.688235294117647,25,"CKnown4",7,"CKnown4.7"
"435",0.632352941176471,26,"CKnown4",7,"CKnown4.7"
"436",0.738235294117647,27,"CKnown4",7,"CKnown4.7"
"437",0.694117647058824,28,"CKnown4",7,"CKnown4.7"
"438",0.7,29,"CKnown4",7,"CKnown4.7"
